,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1273,1357,0,0,1,2,0,TA,0,719.0,0.0,0,6,1.0,0.0,TA,300.0,1,2,2,4,0,TA,TA,9,10,0,Gd,1,1,1,6,312.0,1.0,NG,0,NG,0,0,1357,0,1,Gd,7,1274,1,Ex,3,0,11512,0,124.0,0,0,80,3,84.0,1,1,0,5,7,0,7,6,2,0,NPool,1,1,4,177000.0,8,163,1,5,1019.0,0,0,1959,2006,2008
1274,661,589,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,661.0,1,2,2,4,81,TA,TA,13,15,4,Gd,1,2,2,6,552.0,2.0,NG,0,NG,0,0,1250,0,1,Ex,0,1275,1,TA,3,0,5362,0,53.0,3,0,50,3,0.0,3,1,0,11,6,0,6,5,2,0,NPool,1,1,4,139000.0,8,0,1,8,661.0,0,242,1910,2003,2007
1275,928,992,0,1,4,2,TA,3,220.0,0.0,5,6,0.0,0.0,TA,708.0,1,1,2,0,0,TA,TA,0,0,4,NFQu,0,1,2,6,400.0,2.0,NG,0,NG,0,0,1920,0,1,Gd,5,1276,2,TA,3,0,11345,0,95.0,3,0,90,3,567.0,4,1,0,7,12,0,5,5,2,0,NPool,4,1,4,137000.0,8,0,1,10,928.0,0,0,1948,1950,2007
1276,735,660,0,1,3,0,Gd,3,593.0,0.0,1,6,0.0,1.0,TA,130.0,1,2,2,4,0,TA,TA,6,10,4,TA,1,1,1,6,497.0,2.0,NG,0,NG,0,0,1395,1,1,TA,5,1277,1,TA,3,0,12936,1,68.0,0,0,60,3,0.0,3,1,0,12,14,116,6,6,2,0,NPool,1,1,4,162000.0,8,0,1,6,723.0,0,294,1972,1972,2009
1277,1724,0,0,1,3,0,TA,0,528.0,0.0,0,6,1.0,0.0,Gd,1152.0,1,2,2,4,0,TA,TA,6,6,4,Gd,1,1,1,6,480.0,2.0,NG,0,NG,0,0,1724,1,1,Fa,7,1278,1,TA,3,0,17871,1,68.0,0,0,80,3,359.0,1,1,0,6,14,0,5,6,2,0,NPool,1,1,4,197900.0,8,0,1,7,1680.0,0,0,1967,1976,2009
1278,1128,903,0,1,3,0,TA,3,804.0,0.0,2,6,1.0,0.0,Gd,324.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,577.0,2.0,NG,0,NG,0,0,2031,1,1,Ex,5,1279,1,Gd,3,0,9473,4,75.0,3,0,60,3,0.0,2,1,0,3,5,211,5,8,2,0,NPool,1,1,4,237000.0,8,0,1,7,1128.0,0,0,2002,2002,2008
1279,698,430,0,1,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,698.0,1,2,2,0,164,Gd,TA,8,8,4,NFQu,0,1,1,6,528.0,2.0,NG,0,NG,0,0,1128,0,1,TA,0,1280,1,TA,3,0,7500,4,60.0,3,0,50,0,0.0,3,1,0,4,9,0,4,4,2,0,NPool,1,1,0,68400.0,0,0,1,6,698.0,0,30,1920,1950,2010
1280,1573,0,0,1,3,0,TA,3,788.0,0.0,2,6,1.0,0.0,Gd,785.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,544.0,2.0,NG,0,NG,0,0,1573,0,1,Ex,2,1281,1,Gd,3,0,9808,4,67.0,0,0,20,3,110.0,1,1,0,3,5,72,5,7,2,0,NPool,1,1,4,227000.0,8,0,1,6,1573.0,0,0,2002,2002,2009
1281,1339,0,0,1,2,0,TA,3,1053.0,0.0,0,6,1.0,0.0,Gd,256.0,1,2,2,4,0,TA,TA,6,6,4,TA,1,1,2,6,484.0,2.0,NG,0,NG,0,0,1339,0,1,TA,2,1282,1,TA,3,0,8049,1,50.0,0,0,20,3,54.0,1,1,0,7,23,58,5,7,2,0,NPool,1,3,4,180000.0,8,90,1,6,1309.0,0,0,1990,1990,2006
1282,1040,0,0,1,3,0,TA,2,532.0,144.0,3,5,0.0,0.0,Gd,364.0,1,2,2,4,0,TA,TA,6,6,4,NFQu,0,1,2,6,484.0,2.0,NG,0,NG,0,0,1040,0,1,TA,2,1283,1,Gd,3,0,8800,4,61.0,0,0,20,3,0.0,3,1,0,9,5,0,7,5,2,0,NPool,1,1,4,150500.0,8,288,1,5,1040.0,0,0,1977,2008,2009
1283,912,912,0,1,4,2,TA,0,0.0,0.0,6,6,0.0,0.0,TA,912.0,1,2,2,4,0,TA,TA,8,15,4,NFQu,0,1,2,6,0.0,0.0,NG,0,NG,0,0,1824,2,1,TA,5,1284,2,TA,2,0,9400,0,94.0,3,0,90,3,0.0,3,1,0,4,11,0,5,6,2,0,NPool,1,4,4,139000.0,8,0,1,8,912.0,0,128,1971,1971,2010
1284,1699,748,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,804.0,1,1,2,4,42,TA,TA,13,15,4,Gd,1,2,2,3,336.0,1.0,NG,0,NG,0,0,2447,0,1,Ex,0,1285,1,Gd,3,0,9638,4,50.0,3,0,50,3,0.0,3,1,0,3,18,0,7,6,2,0,NPool,1,1,4,169000.0,8,116,1,10,804.0,0,272,1919,1990,2010
1285,825,587,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,780.0,1,2,2,1,0,Fa,TA,8,8,4,Gd,1,1,1,6,280.0,1.0,NG,0,NG,0,0,1412,0,1,Ex,0,1286,1,TA,3,0,6000,4,50.0,3,0,50,4,0.0,3,1,0,5,3,0,6,6,2,0,NPool,1,1,4,132500.0,8,0,1,6,780.0,0,45,1939,1950,2009
1286,1328,0,0,1,3,0,TA,3,569.0,81.0,0,5,1.0,0.0,TA,678.0,1,1,2,4,0,TA,TA,6,6,4,Gd,2,1,1,6,528.0,2.0,NG,0,NG,0,0,1328,1,1,TA,2,1287,1,TA,3,0,9790,4,68.0,3,0,20,3,451.0,1,1,0,6,14,26,5,6,2,0,NPool,1,3,4,143000.0,8,0,1,6,1328.0,0,0,1963,1963,2010
1287,1582,0,0,1,4,0,TA,0,812.0,0.0,5,6,0.0,1.0,TA,812.0,1,2,2,4,0,Gd,TA,13,14,4,NFQu,0,1,2,6,390.0,2.0,NG,0,NG,0,0,1582,0,1,Fa,2,1288,1,TA,2,1,36500,4,68.0,0,0,20,3,621.0,0,1,0,6,4,198,5,5,0,0,NPool,1,1,4,190000.0,8,0,1,7,1624.0,0,168,1964,1964,2006
1288,1659,0,0,1,2,4,TA,3,1158.0,0.0,2,6,1.0,0.0,Gd,343.0,1,2,2,4,0,TA,Gd,5,5,4,Ex,1,2,2,6,499.0,2.0,NG,0,NG,0,0,1659,0,1,Ex,2,1289,1,Ex,3,0,5664,4,40.0,0,0,120,3,0.0,3,1,0,10,22,59,5,8,2,0,NPool,1,1,4,278000.0,8,0,1,5,1501.0,0,212,2000,2000,2009
1289,1120,850,0,1,3,0,TA,2,0.0,0.0,6,6,0.0,0.0,Gd,1085.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,753.0,3.0,NG,0,NG,0,0,1970,1,1,Ex,5,1290,1,Ex,3,0,11065,4,86.0,0,0,60,3,788.0,4,1,0,10,16,74,5,8,2,0,NPool,1,1,5,281000.0,6,0,1,8,1085.0,0,177,2006,2006,2006
1290,1152,0,0,1,3,0,TA,0,1014.0,0.0,2,6,1.0,0.0,TA,138.0,1,2,2,4,0,TA,TA,13,6,4,Gd,1,2,1,6,484.0,2.0,NG,0,NG,0,0,1152,0,1,TA,7,1291,1,TA,3,0,14112,0,68.0,0,0,80,3,86.0,1,1,0,4,12,0,7,5,2,0,NPool,1,3,4,180500.0,8,0,1,6,1152.0,0,227,1964,1964,2010
1291,630,672,0,1,3,3,TA,3,231.0,0.0,0,6,0.0,0.0,TA,399.0,1,2,2,4,0,TA,TA,5,5,4,NFQu,0,1,2,6,264.0,1.0,NG,0,NG,0,0,1302,1,1,TA,5,1292,1,TA,3,0,1680,4,21.0,3,0,160,4,268.0,1,1,0,2,2,0,7,5,2,0,NPool,1,1,4,119500.0,8,0,1,6,630.0,0,185,1972,1972,2009
1292,1378,994,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,994.0,0,2,2,4,0,TA,TA,13,14,4,NFQu,0,4,2,3,432.0,1.0,NG,0,NG,0,0,2372,0,1,TA,5,1293,2,TA,3,0,6600,0,60.0,3,0,70,4,0.0,3,1,0,12,17,287,4,5,2,0,NPool,1,1,4,107500.0,8,0,1,11,994.0,0,0,1892,1965,2009
1293,832,832,0,1,4,0,TA,3,194.0,0.0,2,6,0.0,0.0,Gd,638.0,1,2,2,4,0,TA,TA,6,6,1,TA,1,2,2,6,528.0,2.0,NG,0,NG,0,0,1664,1,1,TA,5,1294,1,TA,3,0,10140,4,78.0,3,0,60,3,0.0,3,1,0,3,14,28,5,7,2,0,NPool,1,1,4,162900.0,8,259,1,8,832.0,0,0,1976,1976,2006
1294,864,0,0,1,2,0,TA,3,167.0,0.0,5,6,1.0,0.0,TA,697.0,1,2,2,4,0,TA,TA,14,10,4,NFQu,0,1,1,6,572.0,2.0,NG,0,NG,0,0,864,0,1,TA,2,1295,1,TA,3,0,8172,4,60.0,3,0,20,3,0.0,3,1,0,4,7,0,7,5,0,0,NPool,1,3,4,115000.0,8,0,1,5,864.0,0,0,1955,1990,2006
1295,1052,0,0,1,3,0,TA,0,1016.0,0.0,1,6,1.0,0.0,TA,36.0,1,1,2,4,0,TA,TA,6,6,1,NFQu,0,1,1,6,288.0,1.0,NG,0,NG,0,0,1052,1,1,Gd,2,1296,1,TA,3,0,8400,4,70.0,3,0,20,3,168.0,1,1,0,11,12,0,5,5,2,0,NPool,1,3,4,138500.0,8,0,1,5,1052.0,0,356,1968,1968,2006
1296,1128,0,0,1,3,0,TA,2,776.0,0.0,0,6,1.0,0.0,TA,344.0,1,2,2,4,123,Gd,TA,8,8,2,NFQu,0,1,2,6,525.0,2.0,NG,0,NG,0,0,1128,0,1,Gd,2,1297,1,TA,3,0,8700,4,80.0,3,0,20,3,148.0,1,1,0,12,12,20,6,5,2,0,NPool,1,3,4,155000.0,8,0,1,6,1120.0,0,192,1963,1963,2008
1297,1072,0,0,1,2,4,TA,1,547.0,0.0,2,6,1.0,0.0,Gd,0.0,1,2,2,4,0,TA,TA,12,13,4,NFQu,0,2,2,6,525.0,2.0,NG,0,NG,0,0,1072,0,1,Gd,6,1298,1,TA,3,0,3675,4,35.0,3,0,180,4,82.0,1,1,0,6,7,44,5,6,2,0,NPool,1,1,5,140000.0,6,0,1,5,547.0,0,0,2005,2006,2006
1298,4692,950,0,1,3,0,TA,1,5644.0,0.0,2,6,2.0,0.0,Ex,466.0,1,1,2,4,0,TA,Ex,11,12,4,Gd,3,2,2,6,1418.0,2.0,NG,0,NG,0,0,5642,1,1,Ex,5,1299,1,Ex,0,0,63887,0,313.0,2,0,60,3,796.0,4,1,0,1,7,292,5,10,2,480,Gd,0,3,5,160000.0,6,0,1,12,6110.0,0,214,2008,2008,2008
1299,1246,0,0,1,3,0,TA,3,340.0,906.0,3,5,1.0,0.0,TA,0.0,1,2,2,4,0,TA,TA,3,3,0,NFQu,0,1,1,6,305.0,1.0,NG,0,NG,0,0,1246,1,1,Ex,2,1300,1,Gd,3,0,7500,4,75.0,3,0,20,3,0.0,3,1,0,5,12,0,7,5,2,0,NPool,1,3,4,154000.0,8,0,1,6,1246.0,0,218,1959,1994,2010
1300,1005,978,0,1,3,0,TA,3,694.0,0.0,2,6,0.0,0.0,Gd,284.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,490.0,2.0,NG,0,NG,0,0,1983,1,1,Ex,5,1301,1,Gd,3,0,10762,1,68.0,0,0,60,3,344.0,3,1,0,5,8,0,5,7,2,0,NPool,1,1,4,225000.0,8,0,1,9,978.0,0,0,1999,1999,2009
1301,753,741,0,1,3,0,TA,3,547.0,0.0,1,6,0.0,0.0,TA,224.0,1,2,2,4,0,TA,TA,13,14,4,Gd,2,1,1,6,213.0,1.0,NG,0,NG,0,0,1494,0,1,Fa,5,1302,1,Gd,0,0,7500,4,68.0,0,0,70,3,0.0,3,1,0,11,6,0,7,6,1,0,NPool,1,1,4,177500.0,8,224,1,7,771.0,0,0,1942,1950,2009
1302,1203,1323,0,1,4,0,TA,3,740.0,0.0,2,6,1.0,0.0,Gd,425.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,844.0,3.0,NG,0,NG,0,0,2526,1,1,Ex,5,1303,1,Gd,3,0,10120,4,92.0,3,0,60,3,391.0,1,1,0,12,15,78,5,8,2,0,NPool,1,3,4,290000.0,8,0,1,8,1165.0,0,309,1994,1994,2006
1303,1616,0,0,1,3,0,TA,0,0.0,0.0,6,6,0.0,0.0,Gd,1616.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,834.0,3.0,NG,0,NG,0,0,1616,0,1,Ex,2,1304,1,Gd,3,0,8688,4,73.0,3,0,20,3,228.0,1,1,0,4,21,59,5,7,2,0,NPool,1,1,4,232000.0,8,0,1,7,1616.0,0,208,2005,2005,2006
1304,976,732,0,1,3,4,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,976.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,0,380.0,2.0,NG,0,NG,0,0,1708,0,1,Ex,5,1305,1,Gd,3,0,3363,4,32.0,3,0,160,4,117.0,4,1,0,4,7,40,5,7,2,0,NPool,1,1,4,130000.0,8,0,1,7,976.0,0,0,2004,2004,2006
1305,1652,0,0,1,2,0,TA,3,1572.0,0.0,2,6,1.0,0.0,Ex,80.0,1,2,2,4,0,TA,Gd,12,13,4,Ex,2,2,2,6,840.0,2.0,NG,0,NG,0,0,1652,0,1,Ex,2,1306,1,Ex,3,0,13173,0,108.0,0,0,20,3,300.0,4,1,0,11,16,102,5,9,2,0,NPool,1,3,4,325000.0,8,0,1,6,1652.0,0,404,2006,2007,2009
1306,1368,0,0,1,2,4,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1368.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,474.0,2.0,NG,0,NG,0,0,1368,0,1,Ex,2,1307,1,Gd,3,0,6955,4,48.0,0,0,120,3,94.0,4,1,0,9,16,35,5,7,2,0,NPool,1,1,5,202500.0,6,0,1,6,1368.0,0,132,2005,2006,2006
1307,990,0,0,1,3,0,Gd,3,746.0,0.0,0,6,1.0,0.0,Gd,244.0,1,2,2,4,0,Gd,TA,12,13,4,NFQu,0,2,1,6,480.0,2.0,NG,0,NG,0,0,990,0,1,Ex,2,1308,1,TA,3,0,8072,4,60.0,3,0,20,3,0.0,3,1,0,5,5,64,5,5,2,0,NPool,1,1,4,138000.0,8,0,1,5,990.0,0,0,1994,1995,2009
1308,1122,0,0,1,2,0,TA,3,144.0,608.0,2,0,1.0,0.0,TA,172.0,1,2,2,4,0,TA,TA,8,8,1,NFQu,0,1,1,6,528.0,2.0,NG,0,NG,0,0,1122,0,1,Ex,2,1309,1,Gd,3,0,12000,4,100.0,3,0,20,4,0.0,3,1,0,5,17,36,7,5,2,0,NPool,1,1,4,147000.0,8,0,1,6,924.0,0,0,1948,2005,2008
1309,1294,0,0,1,3,0,TA,3,1200.0,0.0,2,6,1.0,0.0,Gd,78.0,1,2,2,4,0,TA,TA,6,6,1,NFQu,0,1,2,6,496.0,2.0,NG,0,NG,0,0,1294,0,1,Gd,2,1310,1,Gd,3,0,7153,4,68.0,3,0,20,3,88.0,1,1,0,6,20,51,5,6,2,0,NPool,1,1,4,179200.0,8,0,1,6,1278.0,0,112,1991,1991,2008
1310,1902,0,0,1,3,0,TA,0,1406.0,0.0,2,6,1.0,0.0,Gd,496.0,1,3,2,4,162,Gd,Gd,3,6,4,TA,2,2,2,6,567.0,2.0,NG,0,NG,0,0,1902,0,1,TA,2,1311,1,Ex,3,0,17500,4,100.0,3,0,20,3,0.0,3,1,0,5,6,207,8,7,2,0,NPool,1,1,4,335000.0,8,0,1,7,1902.0,0,0,1959,2002,2010
1311,1274,0,0,1,3,0,TA,3,925.0,0.0,2,6,1.0,0.0,Gd,349.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,508.0,2.0,NG,0,NG,0,0,1274,0,1,Ex,2,1312,1,Gd,3,0,8814,4,68.0,3,0,20,3,80.0,1,1,0,1,5,98,5,7,2,0,NPool,1,1,5,203000.0,6,0,1,6,1274.0,0,264,2005,2007,2007
1312,1453,1357,0,1,4,0,TA,3,482.0,0.0,2,6,0.0,0.0,Ex,971.0,1,2,2,4,0,TA,Gd,13,14,4,Ex,1,2,2,6,750.0,2.0,NG,0,NG,0,0,2810,1,1,Ex,5,1313,1,Gd,3,0,9572,4,68.0,0,0,60,3,336.0,1,1,0,6,15,0,5,8,2,0,NPool,1,1,4,302000.0,8,0,1,9,1453.0,0,500,1990,1990,2007
1313,1422,1177,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1393.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,779.0,3.0,NG,0,NG,0,0,2599,1,1,Ex,5,1314,1,Gd,3,0,14774,0,108.0,0,0,60,3,165.0,1,1,0,5,15,30,5,9,2,0,NPool,1,1,4,333168.0,8,0,1,10,1393.0,0,668,1999,1999,2010
1314,948,0,0,1,3,0,TA,3,732.0,0.0,5,6,1.0,0.0,TA,216.0,1,2,2,4,0,TA,TA,13,14,4,TA,1,1,1,6,280.0,1.0,NG,0,NG,0,0,948,0,1,Ex,2,1315,1,TA,3,0,8190,4,60.0,3,0,20,3,0.0,3,1,0,10,7,36,6,4,2,0,NPool,1,3,4,119000.0,8,0,1,5,948.0,0,0,1954,1954,2007
1315,1092,1020,0,1,4,0,TA,2,500.0,276.0,0,3,0.0,0.0,Fa,176.0,1,2,2,4,0,TA,TA,6,6,4,Gd,2,1,2,6,576.0,2.0,NG,0,NG,0,0,2112,1,1,TA,5,1316,1,TA,3,0,11075,4,85.0,3,0,60,3,0.0,3,1,0,6,12,0,5,6,2,0,NPool,1,1,4,206900.0,8,0,1,9,952.0,0,280,1969,1969,2008
1316,1630,0,0,1,3,0,TA,1,0.0,0.0,6,6,1.0,0.0,Ex,1622.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,860.0,3.0,NG,0,NG,0,0,1630,0,1,Ex,2,1317,1,Ex,3,0,10226,4,61.0,0,0,20,3,270.0,4,1,0,1,5,42,5,8,2,0,NPool,1,1,4,295493.0,8,0,1,8,1622.0,0,172,2008,2008,2009
1317,1352,0,0,2,2,4,Gd,3,0.0,0.0,6,6,0.0,0.0,Ex,1352.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,466.0,2.0,NG,0,NG,0,0,1352,0,1,Ex,2,1318,1,Gd,3,0,4230,0,47.0,3,0,120,1,0.0,3,1,0,4,21,241,5,7,2,0,NPool,1,1,5,208900.0,6,0,1,5,1352.0,0,0,2006,2007,2007
1318,1787,0,0,1,3,0,TA,1,0.0,0.0,6,6,0.0,0.0,Gd,1753.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,748.0,3.0,NG,0,NG,0,0,1787,0,1,Ex,2,1319,1,Gd,3,0,14781,1,68.0,1,0,20,3,178.0,1,1,0,8,5,150,5,8,2,0,NPool,1,3,4,275000.0,8,0,1,7,1753.0,0,198,2001,2002,2006
1319,948,0,0,1,3,0,TA,3,492.0,0.0,0,6,0.0,0.0,TA,372.0,1,2,2,4,0,TA,TA,13,14,4,NFQu,0,2,1,6,248.0,1.0,NG,0,NG,0,0,948,0,1,Ex,2,1320,1,TA,0,0,10215,4,75.0,3,0,20,3,132.0,1,1,0,2,7,0,5,4,2,0,NPool,1,3,4,111000.0,8,0,1,5,864.0,0,0,1954,1954,2007
1320,1478,0,0,1,3,0,TA,3,189.0,661.0,0,5,1.0,0.0,TA,628.0,1,2,2,4,0,TA,TA,3,3,4,Gd,2,1,1,6,442.0,2.0,NG,0,NG,0,0,1478,1,1,Gd,2,1321,1,TA,3,0,8400,4,70.0,3,0,20,3,0.0,3,1,0,6,12,0,3,6,2,0,NPool,1,3,4,156500.0,8,216,1,6,1478.0,0,114,1957,1957,2009
1321,720,0,0,1,2,0,NoBsmt,4,0.0,0.0,4,4,0.0,0.0,NoBsmt,0.0,0,1,2,4,0,TA,TA,12,13,4,NFQu,0,1,1,6,287.0,1.0,NG,0,NG,0,0,720,0,0,TA,2,1322,1,TA,3,0,6627,0,68.0,0,0,20,3,0.0,3,1,0,7,3,0,6,3,2,0,NPool,1,3,4,72500.0,8,0,1,4,0.0,0,0,1949,1950,2008
1322,1061,862,0,1,3,0,TA,3,674.0,0.0,2,6,1.0,0.0,Gd,76.0,1,2,2,4,0,TA,Gd,6,6,4,TA,1,2,2,6,564.0,2.0,NG,0,NG,0,0,1923,1,1,Ex,5,1323,1,Gd,3,0,10186,4,107.0,0,0,60,3,0.0,3,1,0,6,15,39,5,7,2,0,NPool,1,1,4,190000.0,8,0,1,8,750.0,0,240,1992,1992,2010
1323,708,0,0,1,2,0,TA,3,280.0,0.0,3,6,0.0,0.0,TA,140.0,1,2,2,4,0,TA,Fa,12,13,4,NFQu,0,1,1,6,0.0,0.0,NG,0,NG,0,0,708,0,1,Gd,2,1324,1,Fa,1,0,5330,4,50.0,3,0,30,3,0.0,3,1,0,12,3,0,7,4,2,0,NPool,1,3,4,82500.0,8,0,1,5,420.0,0,164,1940,1950,2009
1324,1795,0,0,1,2,0,TA,0,0.0,0.0,6,6,0.0,0.0,Ex,1795.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,895.0,3.0,NG,0,NG,0,0,1795,0,1,Ex,2,1325,1,Gd,3,0,9986,4,75.0,3,0,20,3,428.0,1,1,0,2,21,49,5,8,2,0,NPool,1,1,5,147000.0,6,0,1,7,1795.0,0,0,2006,2007,2007
1325,796,0,0,1,2,0,Fa,3,0.0,0.0,6,6,0.0,0.0,TA,796.0,0,2,2,4,100,TA,TA,0,0,2,NFQu,0,0,1,6,0.0,0.0,NG,0,NG,0,0,796,0,1,Fa,2,1326,1,TA,3,0,3636,4,40.0,3,0,30,4,0.0,3,1,0,1,9,0,4,4,0,0,NPool,1,1,4,55000.0,8,0,1,5,796.0,0,0,1922,1950,2008
1326,774,0,0,1,3,0,TA,3,544.0,0.0,5,6,0.0,0.0,TA,0.0,1,2,2,4,286,TA,TA,8,8,4,NFQu,0,0,1,6,0.0,0.0,NG,0,NG,0,0,774,0,1,Ex,2,1327,1,Gd,0,1,4270,4,70.0,3,0,30,2,0.0,3,1,0,5,7,0,6,3,2,0,NPool,1,1,4,79000.0,8,0,1,6,544.0,0,0,1931,2006,2007
1327,816,0,0,1,3,0,TA,3,641.0,0.0,0,6,0.0,1.0,TA,175.0,1,2,2,4,0,Gd,Gd,12,13,2,Ex,1,1,1,6,264.0,1.0,NG,0,NG,0,0,816,0,1,Ex,2,1328,1,Gd,3,0,6600,4,60.0,3,0,20,3,0.0,3,1,0,10,11,0,9,5,2,0,NPool,1,1,4,130500.0,8,0,1,5,816.0,0,0,1982,2008,2008
1328,1584,1208,0,0,5,0,TA,3,493.0,0.0,3,6,0.0,0.0,Gd,1017.0,1,2,2,4,0,Gd,Gd,3,14,2,TA,2,0,2,4,520.0,2.0,NG,0,NG,0,0,2792,0,2,Ex,0,1329,1,TA,3,0,10440,0,60.0,3,0,50,4,0.0,3,3,1150,6,17,547,7,6,2,0,NPool,1,1,4,256000.0,8,480,1,8,1510.0,0,0,1920,1950,2008
1329,955,677,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,935.0,1,2,2,4,0,TA,TA,12,13,4,TA,1,2,2,6,462.0,2.0,NG,0,NG,0,0,1632,1,1,Gd,5,1330,1,TA,3,0,9084,4,63.0,0,0,60,3,0.0,3,1,0,6,8,28,5,7,2,0,NPool,1,3,4,176500.0,8,0,1,8,935.0,0,0,1998,1998,2006
1330,1588,0,0,1,3,0,Gd,0,0.0,0.0,6,6,0.0,0.0,Gd,1588.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,825.0,3.0,NG,0,NG,0,0,1588,0,1,Ex,2,1331,1,Gd,3,0,10000,4,85.0,3,0,20,3,410.0,4,1,0,12,21,45,5,8,2,0,NPool,1,3,4,227000.0,8,0,1,7,1588.0,0,144,2006,2006,2007
1331,954,0,0,1,3,0,TA,0,483.0,0.0,0,6,0.0,0.0,TA,428.0,1,2,2,4,0,TA,TA,8,8,4,NFQu,0,1,1,6,576.0,2.0,NG,0,NG,0,0,954,0,1,Gd,7,1332,1,TA,3,0,10780,4,55.0,0,0,80,3,0.0,3,1,0,7,5,0,5,5,2,0,NPool,1,1,4,132500.0,8,0,1,6,911.0,0,0,1976,1976,2006
1332,816,0,0,1,2,0,TA,2,690.0,0.0,0,6,1.0,0.0,TA,126.0,1,2,2,4,0,TA,TA,8,8,4,Gd,1,1,1,6,288.0,1.0,NG,0,NG,0,0,816,0,1,Ex,2,1333,1,TA,3,1,8877,4,67.0,3,0,20,3,0.0,3,1,0,5,7,0,6,4,2,0,NPool,1,1,4,100000.0,8,0,1,3,816.0,0,0,1938,1958,2009
1333,803,557,0,1,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,803.0,1,2,2,4,190,TA,TA,13,14,2,NFQu,0,1,1,6,297.0,1.0,NG,0,NG,0,0,1360,1,1,Ex,0,1334,1,Gd,3,0,7200,0,60.0,3,0,50,4,0.0,3,1,0,7,9,65,6,5,2,0,NPool,1,1,4,125500.0,8,0,1,6,803.0,0,0,1938,1995,2006
1334,765,600,0,1,3,4,TA,3,765.0,0.0,3,6,0.0,0.0,TA,0.0,1,2,2,4,0,TA,TA,6,6,4,NFQu,0,1,1,2,440.0,2.0,NG,0,NG,0,0,1365,1,1,TA,5,1335,1,TA,3,0,2368,4,24.0,3,0,160,4,312.0,3,1,0,5,2,36,6,5,2,0,NPool,1,1,4,125000.0,8,0,1,7,765.0,0,0,1970,1970,2009
1335,1334,0,0,1,2,0,TA,3,686.0,0.0,0,6,0.0,1.0,Gd,664.0,1,2,2,4,0,TA,TA,9,10,4,TA,1,1,2,6,630.0,2.0,NG,0,NG,0,0,1334,0,1,TA,2,1336,1,TA,3,0,9650,4,80.0,3,0,20,3,360.0,1,1,0,4,14,16,5,6,2,0,NPool,1,1,4,167900.0,8,0,1,6,1350.0,0,0,1977,1977,2009
1336,1656,0,0,1,4,2,TA,3,0.0,0.0,6,6,0.0,0.0,TA,1656.0,1,1,2,4,0,TA,TA,9,10,4,NFQu,0,1,2,6,506.0,2.0,NG,0,NG,0,0,1656,0,1,TA,2,1337,2,TA,3,0,9246,4,87.0,0,0,90,3,564.0,1,1,0,11,14,211,5,5,2,0,NPool,1,1,4,135000.0,8,0,1,8,1656.0,0,0,1973,1973,2008
