,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1132,1133,70,4,90.0,9900,2,,4,4,2,5,3,23,9,8,5,7,6,4,1880,1950,6,8,12,13,4.0,0.0,4,5,4,4.0,4.0,1.0,6.0,0,6.0,0,1008,1008,5,4,2,5.0,1178,1032,0,2210,0,0,2,0,5,1,1,8,7,0,,5.0,1930.0,3.0,1,205,4.0,5.0,2,0,48,0,0,0,0,,,,0,5,2007,9,6,117500
1133,1134,60,5,80.0,9828,2,,3,4,2,5,3,16,9,8,5,7,8,5,1995,1995,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,5.0,584,6.0,0,544,1128,6,5,2,5.0,1142,878,0,2020,0,0,2,1,3,1,3,8,7,1,4.0,6.0,1995.0,2.0,2,466,5.0,5.0,3,0,155,0,0,0,0,,,,0,6,2009,9,6,239500
1134,1135,60,5,57.0,8773,2,,3,2,2,5,3,20,9,8,5,7,6,5,1997,1997,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,3.0,6.0,0,6.0,0,916,916,6,3,2,5.0,916,684,0,1600,0,0,2,1,3,1,4,7,7,1,4.0,6.0,1997.0,1.0,2,460,5.0,5.0,3,100,38,0,0,0,0,,,,0,8,2007,9,6,169000
1135,1136,30,4,60.0,6180,2,,4,4,2,4,3,15,9,8,5,8,6,5,1926,1950,6,8,12,13,4.0,0.0,4,5,4,4.0,4.0,4.0,6.0,0,6.0,0,960,960,6,4,1,5.0,986,0,0,986,0,0,1,0,2,1,4,5,7,1,5.0,5.0,1926.0,3.0,1,180,5.0,5.0,3,0,128,0,0,0,0,,,,0,5,2007,9,6,102000
1136,1137,50,5,80.0,9600,2,,4,4,2,5,3,25,9,8,5,6,6,5,1950,1950,6,8,15,16,4.0,0.0,4,5,5,4.0,4.0,4.0,3.0,280,6.0,0,752,1032,6,4,2,4.0,1032,220,0,1252,0,0,1,0,3,1,4,6,7,0,,6.0,1950.0,3.0,1,288,5.0,5.0,3,0,0,96,0,0,0,,,,0,4,2008,9,4,119000
1137,1138,50,5,54.0,6342,2,,4,4,2,5,3,18,8,8,5,6,5,8,1875,1996,6,8,15,16,4.0,0.0,4,4,5,4.0,4.0,4.0,6.0,0,6.0,0,780,780,6,3,1,5.0,780,240,0,1020,0,0,1,0,2,1,4,6,7,0,,,,,0,0,,,2,0,0,176,0,0,0,,,,0,5,2010,9,6,94000
1138,1139,20,5,,9819,2,,3,4,2,5,2,13,9,8,5,8,6,5,1977,1977,6,8,11,6,4.0,0.0,4,5,6,4.0,4.0,2.0,4.0,1567,6.0,0,0,1567,6,4,2,5.0,1567,0,0,1567,1,0,2,0,2,1,3,5,7,2,4.0,6.0,1977.0,2.0,2,714,5.0,5.0,3,264,32,0,0,0,0,,,,0,5,2009,9,6,196000
1139,1140,30,5,98.0,8731,2,,3,4,2,5,3,15,9,8,5,8,5,5,1920,1950,6,8,7,9,4.0,0.0,4,3,4,4.0,4.0,4.0,3.0,645,6.0,0,270,915,6,4,2,5.0,1167,0,0,1167,0,0,1,0,3,1,4,6,3,1,5.0,5.0,1972.0,3.0,2,495,5.0,5.0,3,0,0,216,0,126,0,,,,0,5,2007,9,6,144000
1140,1141,20,5,60.0,7350,2,,4,4,2,4,3,25,9,8,5,8,5,7,1951,1951,6,8,14,14,4.0,0.0,4,5,5,4.0,4.0,1.0,4.0,852,6.0,0,100,952,6,4,2,5.0,952,0,0,952,1,0,1,0,2,1,4,4,7,0,,5.0,1988.0,3.0,2,840,5.0,5.0,3,0,0,0,0,0,0,,,,0,6,2008,7,4,139000
1141,1142,60,5,,10304,2,,3,4,2,3,3,17,5,8,5,7,5,7,1976,1976,6,8,11,12,3.0,44.0,4,4,5,4.0,4.0,4.0,4.0,381,6.0,0,399,780,6,5,2,5.0,1088,780,0,1868,1,0,2,1,4,1,3,9,7,1,4.0,6.0,1976.0,3.0,2,484,5.0,5.0,3,448,96,0,0,0,0,,,,0,10,2009,9,6,197500
1142,1143,60,5,77.0,9965,2,,4,4,2,5,3,24,9,8,5,7,8,5,2006,2007,5,8,15,16,2.0,340.0,3,5,6,2.0,4.0,2.0,5.0,1150,6.0,0,316,1466,6,5,2,5.0,1466,1362,0,2828,1,0,3,0,4,1,3,11,7,1,4.0,4.0,2006.0,2.0,3,1052,5.0,5.0,3,125,144,0,0,0,0,,,,0,4,2007,8,5,424870
1143,1144,20,5,,9000,2,,4,4,2,5,3,18,9,8,5,8,5,3,1959,1959,6,8,12,12,4.0,0.0,4,5,5,4.0,4.0,4.0,5.0,288,6.0,0,718,1006,6,4,2,5.0,1006,0,0,1006,0,0,1,0,3,1,4,5,7,0,,,,,0,0,,,3,0,24,0,0,0,0,,,,0,7,2008,9,6,80000
1144,1145,190,5,60.0,12180,2,,4,4,2,5,3,22,9,8,1,6,4,4,1941,1950,6,8,13,15,4.0,0.0,4,3,4,3.0,4.0,4.0,3.0,348,6.0,0,324,672,4,2,1,4.0,672,252,0,924,1,0,1,0,2,1,1,5,7,0,,5.0,1941.0,3.0,1,280,5.0,5.0,3,0,0,0,0,0,0,,MnPrv,,0,7,2010,9,6,80000
1145,1146,50,4,52.0,6240,2,,4,4,2,5,3,15,9,8,5,6,5,6,1928,1950,6,8,13,15,4.0,0.0,4,5,4,4.0,4.0,4.0,6.0,0,6.0,0,1042,1042,6,5,2,5.0,1042,534,0,1576,0,0,1,0,3,1,4,8,7,1,5.0,5.0,1928.0,3.0,1,225,5.0,5.0,3,0,0,0,0,0,0,,,,0,8,2006,9,3,149000
1146,1147,20,5,,11200,2,,4,4,2,5,3,16,9,8,5,8,6,5,1985,1985,6,8,12,10,3.0,85.0,3,5,5,3.0,4.0,4.0,5.0,1258,6.0,0,40,1298,6,4,2,5.0,1298,0,0,1298,1,0,2,0,3,1,3,5,7,1,4.0,6.0,1985.0,3.0,2,403,5.0,5.0,3,165,26,0,0,0,0,,,,0,5,2006,9,6,180000
1147,1148,70,5,75.0,12000,2,,4,3,2,5,3,14,9,8,5,7,7,7,1941,1950,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,275,6.0,0,429,704,6,5,2,5.0,860,704,0,1564,0,0,1,1,3,1,1,7,7,1,5.0,6.0,1941.0,3.0,1,234,5.0,5.0,3,0,0,0,0,0,0,,,,0,7,2009,9,6,174500
1148,1149,50,4,,5700,2,,4,4,2,5,3,23,9,8,5,6,7,7,1926,1950,6,8,12,13,4.0,0.0,4,5,6,4.0,4.0,4.0,6.0,0,6.0,0,572,572,6,4,2,5.0,572,539,0,1111,0,0,1,0,2,1,4,5,7,1,5.0,5.0,1982.0,3.0,1,288,5.0,5.0,3,0,0,176,0,0,0,,,,0,8,2008,9,6,116900
1149,1150,70,4,50.0,9000,2,,4,4,2,5,3,23,7,8,5,7,7,9,1920,1988,5,8,15,16,4.0,0.0,4,4,6,4.0,4.0,4.0,4.0,624,6.0,0,26,650,6,5,2,5.0,832,650,0,1482,0,1,1,0,3,1,4,7,7,0,,5.0,1930.0,3.0,2,324,5.0,5.0,3,0,0,0,0,0,0,,,,0,7,2009,9,6,143000
1150,1151,20,5,57.0,8280,2,,3,4,2,5,3,25,9,8,5,8,6,5,1950,1950,6,8,9,8,4.0,0.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,932,932,6,5,2,4.0,932,0,0,932,0,0,1,0,2,1,3,4,7,1,5.0,6.0,1950.0,3.0,1,306,5.0,5.0,3,0,0,214,0,0,0,,GdPrv,,0,11,2007,9,6,124000
1151,1152,20,5,134.0,17755,2,,4,4,2,5,3,22,9,8,5,8,5,4,1959,1959,6,8,14,12,3.0,132.0,4,5,5,4.0,4.0,4.0,3.0,176,6.0,0,1290,1466,6,4,2,5.0,1466,0,0,1466,0,0,1,1,3,1,1,6,7,2,5.0,6.0,1959.0,1.0,2,528,5.0,5.0,3,0,140,0,0,100,0,,,,0,11,2006,9,6,149900
1152,1153,20,5,90.0,14115,2,,3,4,2,5,3,14,9,8,5,8,6,7,1956,2004,6,8,5,4,4.0,0.0,4,5,6,4.0,4.0,4.0,4.0,296,1.0,547,230,1073,6,5,2,5.0,1811,0,0,1811,0,0,1,0,2,1,2,6,7,1,5.0,6.0,1956.0,1.0,2,470,5.0,5.0,3,0,0,280,0,0,0,,,,0,7,2006,9,4,230000
1153,1154,30,4,,5890,2,,4,4,2,4,3,10,9,8,5,8,6,8,1930,2007,6,8,12,13,4.0,0.0,3,4,4,4.0,4.0,3.0,4.0,538,6.0,0,278,816,6,5,2,5.0,816,0,0,816,0,0,1,0,2,1,4,5,7,0,,5.0,2002.0,3.0,1,432,5.0,5.0,3,0,0,96,0,0,0,,,,0,6,2008,9,6,120500
1154,1155,60,5,,13700,2,,3,4,2,5,3,25,9,8,5,7,7,6,1965,1988,6,8,15,16,2.0,288.0,4,5,5,4.0,4.0,2.0,4.0,454,6.0,0,410,864,6,4,2,5.0,902,918,0,1820,0,0,1,2,4,1,3,8,7,2,5.0,6.0,1965.0,3.0,2,492,5.0,5.0,3,60,84,0,0,273,0,,GdPrv,,0,5,2008,9,6,201800
1155,1156,20,5,90.0,10768,2,,3,4,2,4,3,3,9,8,5,8,5,8,1976,2004,6,8,11,12,4.0,0.0,3,4,5,3.0,4.0,2.0,4.0,1157,6.0,0,280,1437,6,4,2,5.0,1437,0,0,1437,1,0,2,0,3,1,3,6,7,1,3.0,6.0,1976.0,2.0,2,528,5.0,5.0,3,0,21,0,0,180,0,,,,0,7,2007,9,6,218000
1156,1157,80,5,85.0,9350,2,,4,4,2,5,3,25,9,8,5,5,5,8,1965,1999,6,8,9,8,4.0,0.0,4,4,6,4.0,4.0,2.0,4.0,633,6.0,0,586,1219,6,3,2,5.0,1265,0,0,1265,0,1,2,0,3,1,3,6,7,1,5.0,6.0,1965.0,2.0,2,502,5.0,5.0,3,0,92,0,96,0,0,,MnPrv,,0,10,2008,9,6,179900
1157,1158,120,5,34.0,5001,2,,3,4,2,5,3,19,9,8,2,8,7,5,2007,2008,6,8,15,16,2.0,166.0,3,5,6,3.0,4.0,4.0,5.0,904,6.0,0,410,1314,6,5,2,5.0,1314,0,0,1314,1,0,2,0,2,1,3,6,7,1,5.0,6.0,2008.0,2.0,2,626,5.0,5.0,3,172,62,0,0,0,0,,,,0,7,2009,9,6,230000
1158,1159,20,5,92.0,11932,2,,4,4,2,2,3,21,8,8,5,8,8,5,2007,2008,6,8,15,16,2.0,186.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1580,1580,6,5,2,5.0,1580,0,0,1580,0,0,2,0,3,1,3,7,7,0,,6.0,2008.0,2.0,3,830,5.0,5.0,3,0,24,0,0,0,0,,,,0,6,2008,6,5,235128
1159,1160,60,5,76.0,9120,2,,4,4,2,5,3,17,9,8,5,7,6,6,1974,1974,5,8,14,14,3.0,270.0,3,5,5,4.0,4.0,4.0,4.0,442,6.0,0,459,901,6,4,2,5.0,943,933,0,1876,0,0,2,1,4,1,3,8,7,1,4.0,6.0,1974.0,2.0,2,540,3.0,5.0,3,0,69,0,0,0,0,,,,0,7,2008,9,6,185000
1160,1161,160,5,24.0,2280,2,,4,4,2,5,3,2,9,8,2,7,6,5,1978,1978,6,8,11,5,4.0,0.0,4,5,5,3.0,4.0,4.0,4.0,311,6.0,0,544,855,6,2,2,5.0,855,601,0,1456,0,0,2,1,3,1,4,7,7,1,4.0,6.0,1978.0,3.0,2,440,5.0,5.0,3,26,0,0,0,0,0,,,,0,7,2010,9,6,146000
1161,1162,20,5,,14778,2,,3,1,2,3,3,14,5,8,5,8,6,7,1954,2006,5,8,14,14,3.0,72.0,3,5,5,4.0,4.0,4.0,3.0,728,6.0,0,568,1296,6,5,2,5.0,1640,0,0,1640,1,0,1,0,3,1,3,7,7,1,5.0,5.0,1993.0,3.0,2,924,5.0,5.0,3,108,0,0,216,0,0,,,,0,11,2008,9,6,224000
1162,1163,20,5,109.0,8724,2,,4,4,2,5,3,18,9,8,5,8,5,5,1968,1968,6,8,15,16,4.0,0.0,4,5,5,3.0,4.0,4.0,3.0,492,6.0,0,402,894,6,3,2,5.0,894,0,0,894,0,0,1,0,3,1,4,5,7,1,1.0,6.0,1968.0,1.0,2,450,5.0,5.0,3,0,0,0,0,0,0,,,,0,5,2007,9,6,129000
1163,1164,90,5,60.0,12900,2,,4,4,2,5,3,18,8,8,3,4,4,4,1969,1969,6,8,11,12,4.0,0.0,4,5,5,3.0,4.0,3.0,5.0,1198,6.0,0,0,1198,6,4,2,5.0,1258,0,0,1258,2,0,0,2,0,2,4,6,7,0,,2.0,1969.0,3.0,2,400,4.0,5.0,3,120,0,0,0,0,0,,,,0,1,2008,9,2,108959
1164,1165,80,5,,16157,2,,3,4,2,2,3,3,8,8,5,5,5,7,1978,1978,6,8,11,12,4.0,0.0,4,5,6,3.0,4.0,2.0,4.0,680,5.0,391,289,1360,6,5,2,5.0,1432,0,0,1432,1,0,1,1,2,1,3,5,7,1,4.0,6.0,1978.0,3.0,2,588,5.0,5.0,3,168,180,0,0,0,0,,,,0,6,2007,9,6,194000
1165,1166,20,5,79.0,9541,2,,3,4,2,5,3,19,9,8,5,8,7,5,2009,2009,6,8,15,16,2.0,268.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1502,1502,6,5,2,5.0,1502,0,0,1502,0,0,2,0,3,1,3,7,7,0,,6.0,2009.0,2.0,2,644,5.0,5.0,3,0,114,0,0,0,0,,,,0,9,2009,8,5,233170
1166,1167,20,5,64.0,10475,2,,3,4,2,4,3,24,9,8,5,8,8,5,2008,2008,6,8,15,16,2.0,72.0,3,5,6,3.0,4.0,3.0,6.0,0,6.0,0,1694,1694,6,5,2,5.0,1694,0,0,1694,0,0,2,0,3,1,3,7,7,0,,6.0,2008.0,2.0,3,776,5.0,5.0,3,160,33,0,0,0,0,,,,0,2,2010,9,6,245350
1167,1168,60,5,58.0,10852,2,,3,4,2,5,3,20,6,8,5,7,6,5,2000,2000,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,4.0,5.0,786,6.0,0,173,959,6,5,2,5.0,959,712,0,1671,1,0,2,1,3,1,4,7,7,1,4.0,6.0,2000.0,1.0,2,472,5.0,5.0,3,0,38,0,0,0,0,,,,0,2,2006,9,6,173000
1168,1169,70,5,120.0,13728,2,,4,4,2,4,3,22,9,8,5,7,6,7,1935,1986,5,8,7,9,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,626,6.0,0,501,1127,6,5,2,5.0,1236,872,0,2108,0,0,2,0,4,1,3,7,7,2,4.0,3.0,1935.0,3.0,2,540,5.0,5.0,3,0,0,0,0,90,0,,,,0,7,2008,9,6,235000
1169,1170,60,5,118.0,35760,2,,3,4,2,3,3,12,9,8,5,7,10,5,1995,1996,5,8,14,14,3.0,1378.0,3,4,6,2.0,4.0,2.0,5.0,1387,6.0,0,543,1930,6,5,2,5.0,1831,1796,0,3627,1,0,3,1,4,1,3,10,7,1,4.0,6.0,1995.0,1.0,3,807,5.0,5.0,3,361,76,0,0,0,0,,,,0,7,2006,9,6,625000
1170,1171,80,5,76.0,9880,2,,4,4,2,5,3,13,9,8,5,5,6,6,1977,1977,6,8,11,12,4.0,0.0,4,5,5,4.0,4.0,3.0,4.0,522,6.0,0,574,1096,6,4,2,5.0,1118,0,0,1118,1,0,1,0,3,1,4,6,7,1,1.0,6.0,1977.0,1.0,1,358,5.0,5.0,3,203,0,0,0,0,576,Gd,GdPrv,,0,7,2008,9,6,171000
1171,1172,20,5,76.0,9120,2,,4,4,2,5,3,25,9,8,5,8,6,6,1958,1958,5,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,4.0,662,6.0,0,599,1261,6,5,2,5.0,1261,0,0,1261,1,0,1,0,3,1,4,6,7,1,4.0,6.0,1958.0,2.0,2,433,5.0,5.0,3,0,0,0,0,288,0,,,Shed,1400,11,2008,9,6,163000
1172,1173,160,3,35.0,4017,2,1.0,3,4,2,5,3,21,9,8,4,7,7,5,2006,2007,6,8,13,15,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,625,625,6,5,2,5.0,625,625,0,1250,0,0,2,1,2,1,3,5,7,0,,5.0,2006.0,1.0,2,625,5.0,5.0,3,0,54,0,0,0,0,,,,0,3,2008,9,6,171900
1173,1174,50,5,138.0,18030,2,,3,3,2,5,3,9,9,8,5,6,5,6,1946,1994,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,152,3.0,469,977,1598,6,4,2,5.0,1636,971,479,3086,0,0,3,0,3,1,2,12,3,1,5.0,,,,0,0,,,3,122,0,0,0,0,0,,MnPrv,,0,3,2007,9,6,200500
1174,1175,70,5,80.0,16560,2,,3,4,2,5,3,14,9,8,5,7,6,8,1932,1950,6,8,12,13,4.0,0.0,4,5,4,3.0,4.0,4.0,2.0,503,6.0,0,449,952,6,4,2,5.0,1170,1175,0,2345,0,0,2,1,4,1,4,9,7,1,5.0,5.0,1932.0,3.0,2,360,5.0,5.0,3,0,0,0,0,0,0,,,,0,7,2006,9,6,239000
1175,1176,50,5,85.0,10678,2,,4,4,2,5,3,12,9,8,5,6,8,5,1992,2000,5,8,14,14,3.0,337.0,3,5,6,3.0,4.0,4.0,5.0,700,6.0,0,983,1683,6,5,2,5.0,2129,743,0,2872,0,0,2,1,4,1,3,9,7,1,4.0,6.0,1992.0,1.0,2,541,5.0,5.0,3,0,33,0,0,0,0,,,,0,4,2007,9,6,285000
1176,1177,20,5,37.0,6951,2,,3,4,2,3,3,13,9,8,5,8,5,5,1984,1985,6,8,14,12,4.0,0.0,4,5,5,4.0,4.0,4.0,4.0,658,6.0,0,218,876,6,4,2,5.0,923,0,0,923,1,0,1,0,3,1,4,5,7,0,,6.0,1984.0,3.0,1,264,5.0,5.0,3,362,0,0,0,0,0,,MnPrv,,0,10,2008,9,6,119500
1177,1178,50,4,,3950,2,2.0,4,3,2,5,3,23,7,8,5,6,6,8,1926,2004,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,468,6.0,0,350,818,6,4,2,5.0,818,406,0,1224,0,0,1,0,3,1,4,5,7,0,,5.0,1926.0,3.0,1,210,5.0,5.0,2,0,0,116,0,0,0,,,,0,12,2009,9,6,115000
1178,1179,50,5,54.0,7681,2,,3,4,2,2,3,14,9,8,5,6,5,6,1921,1950,6,8,12,13,4.0,0.0,4,5,4,4.0,4.0,4.0,6.0,0,6.0,0,731,731,6,5,2,5.0,820,523,0,1343,0,0,1,1,3,1,4,7,7,1,5.0,5.0,1921.0,3.0,1,186,4.0,5.0,3,192,0,102,0,0,0,,,,0,7,2009,9,6,154900
1179,1180,20,5,77.0,8335,2,,4,4,2,4,3,22,9,8,5,8,5,5,1954,1954,6,8,12,13,4.0,0.0,4,5,3,,,,,0,,0,0,0,6,3,2,5.0,1124,0,0,1124,0,0,1,0,3,1,4,5,6,1,5.0,,,,0,0,,,2,0,36,190,0,0,0,,,,0,4,2006,9,6,93000
1180,1181,60,5,,11170,2,,2,4,2,4,3,11,9,8,5,7,7,5,1990,1991,6,8,13,15,4.0,0.0,4,5,1,3.0,4.0,4.0,1.0,1216,6.0,0,0,1216,6,5,2,5.0,1298,1216,0,2514,0,0,2,1,4,1,4,8,7,0,,6.0,1990.0,1.0,2,693,5.0,5.0,3,0,0,0,0,0,0,,GdPrv,,0,4,2006,9,6,250000
1181,1182,120,4,64.0,5587,2,,3,2,2,5,2,14,9,8,4,8,8,5,2008,2008,5,8,10,11,2.0,186.0,2,5,6,2.0,4.0,2.0,5.0,1480,6.0,0,120,1600,6,5,2,5.0,1652,0,0,1652,1,1,2,0,2,1,3,5,7,1,5.0,6.0,2008.0,1.0,2,482,5.0,5.0,3,162,53,0,153,0,0,,,,0,11,2008,8,5,392500
1182,1183,60,5,160.0,15623,2,,3,4,2,4,3,12,9,8,5,7,10,5,1996,1996,5,8,12,6,4.0,0.0,3,5,6,2.0,4.0,3.0,5.0,2096,6.0,0,300,2396,6,5,2,5.0,2411,2065,0,4476,1,0,3,1,4,1,2,10,7,2,4.0,6.0,1996.0,1.0,3,813,5.0,5.0,3,171,78,0,0,0,555,Ex,MnPrv,,0,7,2007,9,4,745000
1183,1184,30,5,60.0,10800,2,2.0,4,4,2,5,3,23,9,8,5,8,5,6,1920,1950,5,8,7,9,4.0,0.0,4,5,4,4.0,4.0,4.0,2.0,821,6.0,0,299,1120,6,5,2,5.0,1130,0,0,1130,1,0,1,0,2,1,4,5,7,1,5.0,5.0,1970.0,3.0,2,720,5.0,5.0,3,229,0,0,0,0,0,,,,0,6,2006,9,6,120000
1184,1185,20,5,50.0,35133,1,,4,4,2,5,2,11,9,8,5,8,5,4,1963,1963,5,8,13,15,3.0,226.0,4,5,5,4.0,4.0,2.0,2.0,1159,6.0,0,413,1572,6,3,2,5.0,1572,0,0,1572,1,0,1,1,3,1,4,5,7,2,4.0,1.0,1963.0,2.0,3,995,5.0,5.0,3,0,263,0,0,263,0,,,,0,5,2007,9,6,186700
1185,1186,50,5,60.0,9738,2,,4,4,2,5,3,22,9,8,5,6,5,7,1924,1950,6,8,6,7,4.0,0.0,4,4,4,4.0,4.0,4.0,3.0,392,6.0,0,392,784,6,3,2,5.0,949,272,0,1221,1,0,1,0,4,1,4,7,7,0,,6.0,1965.0,3.0,1,392,5.0,5.0,3,0,0,236,0,0,0,,,,0,3,2006,9,6,104900
1186,1187,190,5,107.0,10615,2,,3,3,2,4,2,23,7,4,1,7,3,5,1900,1970,6,8,14,14,4.0,0.0,4,5,5,1.0,4.0,1.0,3.0,440,6.0,0,538,978,6,4,2,5.0,1014,685,0,1699,1,0,2,0,3,2,4,7,7,0,,2.0,1920.0,3.0,2,420,4.0,4.0,3,0,74,0,0,0,0,,,,0,8,2009,9,4,95000
1187,1188,20,5,89.0,12461,2,,4,4,2,4,3,12,9,8,5,8,8,5,1994,1995,6,8,3,6,4.0,0.0,3,5,6,3.0,4.0,4.0,5.0,1456,6.0,0,168,1624,6,5,2,5.0,1624,0,0,1624,1,0,2,0,2,1,3,5,7,1,3.0,6.0,1994.0,2.0,3,757,5.0,5.0,3,0,114,192,0,0,0,,GdPrv,,0,7,2006,9,6,262000
1188,1189,60,5,68.0,8935,2,,3,4,2,5,3,24,9,8,5,7,7,5,2002,2002,6,8,15,16,3.0,95.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,831,831,6,5,2,5.0,831,829,0,1660,0,0,2,1,3,1,3,7,7,0,,6.0,2002.0,2.0,2,493,5.0,5.0,3,144,68,0,0,0,0,,,,0,7,2009,9,6,195000
1189,1190,60,5,60.0,7500,2,,4,4,2,5,3,20,9,8,5,7,7,5,1999,1999,6,8,15,16,4.0,0.0,4,5,6,4.0,4.0,4.0,6.0,0,6.0,0,994,994,6,3,2,5.0,1028,776,0,1804,0,0,2,1,3,1,3,7,7,1,4.0,6.0,1999.0,1.0,2,442,5.0,5.0,3,140,60,0,0,0,0,,,,0,6,2010,9,6,189000
1190,1191,190,5,,32463,2,,4,1,2,5,2,13,9,8,1,8,4,4,1961,1975,6,8,13,15,2.0,149.0,4,4,5,4.0,4.0,3.0,3.0,1159,6.0,0,90,1249,6,5,2,5.0,1622,0,0,1622,1,0,1,0,3,1,4,7,7,1,4.0,1.0,1975.0,1.0,4,1356,5.0,5.0,3,439,0,0,0,0,0,,,,0,3,2007,9,6,168000
1191,1192,160,3,24.0,2645,2,1.0,4,4,2,5,3,21,9,8,2,7,8,5,1999,2000,6,8,13,15,3.0,456.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,776,776,6,5,2,5.0,764,677,0,1441,0,0,2,1,2,1,3,5,7,0,,5.0,1999.0,3.0,2,492,5.0,5.0,3,206,0,0,0,0,0,,,,0,11,2007,9,6,174000
1192,1193,50,4,60.0,9600,2,2.0,4,4,2,5,3,23,9,8,5,6,5,8,1925,1994,3,8,15,16,4.0,0.0,4,5,6,4.0,4.0,1.0,6.0,0,6.0,0,702,702,6,3,2,5.0,842,630,0,1472,0,0,1,0,3,1,3,6,7,0,,5.0,1925.0,3.0,1,250,5.0,4.0,1,0,0,84,0,0,0,,GdWo,,0,7,2007,9,6,125000
1193,1194,120,4,,4500,2,,4,4,2,2,3,13,9,8,4,8,6,5,1999,1999,5,8,15,16,3.0,425.0,4,5,6,2.0,4.0,4.0,5.0,883,6.0,0,341,1224,6,5,2,5.0,1224,0,0,1224,1,0,2,0,2,1,4,5,7,0,,6.0,1999.0,1.0,2,402,5.0,5.0,3,0,304,0,0,0,0,,,,0,6,2009,9,6,165000
1194,1195,60,5,80.0,9364,2,,4,4,2,4,3,18,9,8,5,7,6,7,1969,1969,6,8,14,14,2.0,143.0,4,5,5,4.0,4.0,4.0,4.0,371,6.0,0,292,663,6,4,2,5.0,663,689,0,1352,0,0,1,1,4,1,4,7,7,0,,6.0,1969.0,1.0,1,299,5.0,5.0,3,379,36,0,0,0,0,,MnPrv,,0,3,2010,9,6,158000
1195,1196,60,5,51.0,8029,2,,3,4,2,5,3,20,9,8,5,7,6,5,2005,2005,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,728,728,6,5,2,5.0,728,728,0,1456,0,0,2,1,3,1,3,8,7,0,,6.0,2005.0,1.0,2,400,5.0,5.0,3,100,24,0,0,0,0,,,,0,7,2008,9,6,176000
1196,1197,60,5,58.0,14054,2,,3,4,2,5,3,20,9,8,5,7,7,5,2006,2006,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,3.0,6.0,0,6.0,0,879,879,6,5,2,5.0,879,984,0,1863,0,0,2,1,4,1,3,9,7,1,5.0,4.0,2006.0,1.0,3,660,5.0,5.0,3,100,17,0,0,0,0,,,,0,11,2006,8,5,219210
1197,1198,75,4,65.0,8850,2,,3,3,2,4,3,23,9,8,5,2,7,6,1916,1950,6,8,13,15,4.0,0.0,4,5,4,4.0,4.0,4.0,6.0,0,6.0,0,815,815,6,5,2,5.0,815,875,0,1690,0,0,1,0,3,1,4,7,7,1,5.0,5.0,1916.0,3.0,1,225,5.0,5.0,3,0,0,330,0,0,0,,,,0,7,2006,4,6,144000
1198,1199,20,5,70.0,9100,2,,4,4,2,5,3,24,9,8,5,8,7,5,2001,2001,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1212,1212,6,5,2,5.0,1212,0,0,1212,0,0,2,0,3,1,3,6,7,0,,6.0,2001.0,2.0,2,573,5.0,5.0,3,356,0,0,0,0,0,,,,0,6,2009,9,6,178000
